"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000141522",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000141552",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000142347",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000142669",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000143162",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000143603",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000143621",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000144031",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000144306",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000144567",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000144591",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000145220",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000145354",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000145476",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000145911",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000146425",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000146574",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000146826",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000147059",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000147604",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000148688",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000149050",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000149541",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000151148",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000152082",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000152147",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000154099",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000154997",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000155304",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000155719",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000156599",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000158106",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000158286",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000158571",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000158882",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000159239",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000160229",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000160256",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000160293",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000160447",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000160712",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000160716",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000160767",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000161692",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000162129",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000162572",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000162873",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000162931",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000162959",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000163431",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000163935",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000164118",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000164237",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000164902",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000164967",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000165097",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000165506",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000165568",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000166025",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000166619",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000166788",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000167130",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000167588",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000167642",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000167658",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000167670",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000168661",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000169629",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000169919",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000170417",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000170791",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000170965",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000171148",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000171206",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000171246",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000171298",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000171365",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000171421",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000171532",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000171606",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000171793",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000171960",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000172014",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000172469",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000172476",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000172497",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000172687",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000173275",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000173638",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000174010",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000174173",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000174225",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000174348",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000174899",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000175221",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000175606",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000175634",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000175772",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000175906",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000176909",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000177370",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000177728",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000177875",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000177981",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000178297",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000178338",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000178537",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000179057",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000179119",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000179141",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000180185",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000181418",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000181788",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000181852",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000183150",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000183281",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000183309",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000183337",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000183474",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000184451",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000184508",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000184602",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000184616",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000185090",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000185215",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000185222",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000185686",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000185753",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000185869",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000186130",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000186174",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000186471",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000186654",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000187185",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000187527",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000187678",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000187905",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000188010",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000189266",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000189376",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000196150",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000196183",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000196372",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000197134",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000197136",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000197705",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000197958",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000198000",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000198056",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000198168",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000198315",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000198574",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000198624",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000198746",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000203724",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000204177",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000205476",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000206075",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000211448",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000211460",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000214013",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000214043",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000214439",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000214711",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000214814",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000214922",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000215452",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000215769",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000215790",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000218283",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000221955",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000223572",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000223589",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000223685",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000223705",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000223800",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000224238",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000224551",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000224598",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000224616",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000224846",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000225082",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000225180",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000225826",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000225891",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000226258",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000226383",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000226746",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000226851",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000226948",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000227033",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000227303",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000227400",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000227487",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000227500",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000227954",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000228073",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000228242",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000228794",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000229593",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000230091",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000231090",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000231329",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000231584",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000231660",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000231970",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000231993",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000232564",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000232656",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000233067",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000233110",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000233148",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000233291",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000233325",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000233547",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000234350",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000234617",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000234663",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000234773",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000234775",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000234948",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000235066",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000235194",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000235663",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000235706",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000235711",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000235989",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000236114",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000236324",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000236980",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000237074",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000237251",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000237410",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000237880",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000238113",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000239920",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000240857",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000241369",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000241684",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000242100",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000243710",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000244038",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000245025",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000245748",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000245849",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000246366",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000246560",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000247595",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000248050",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000249258",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000249593",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000249803",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000249875",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000250045",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000250132",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000250426",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000250541",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000253300",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000253392",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000253636",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000253734",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000253901",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000254016",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000254692",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000254768",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000254842",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000254860",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000254873",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000255384",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000255946",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000256069",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000256162",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000256223",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000256262",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000256802",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000257045",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000257585",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000258039",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000258455",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000258569",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000258590",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000258695",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000258955",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000259381",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000259390",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000259418",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000259541",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000259617",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000259683",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000259933",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000260083",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000260352",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000260381",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000260570",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000260853",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000261008",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000261348",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
