"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000168778",-0.8,0.68,-1.15987786687093,0.29071746692549,1,-7.14259371157412
"ENSG00000182307",-0.8,0.68,-1.15987786687093,0.29071746692549,1,-7.14259371157412
"ENSG00000215861",-0.8,0.68,-1.15987786687093,0.29071746692549,1,-7.14259371157412
"ENSG00000166887",-2.2,1.72,-1.15906420168456,0.291024105713822,1,-7.14349077811095
"ENSG00000259805",-1.6,1.16,-1.1590319024128,0.291036283741424,1,-7.14352637990839
"ENSG00000154080",2.1,2.04,1.15867541841317,0.291170720331237,1,-7.1439192720798
"ENSG00000131711",9.69999999999999,21.48,1.15844426537672,0.291257920621312,1,-7.14417399240052
"ENSG00000282917",2.2,2.48,1.15804348279835,0.291409164790387,1,-7.14461556103162
"ENSG00000106086",0.8,0.72,1.15612884044335,0.292132621084682,1,-7.14672371966467
"ENSG00000130758",0.8,0.72,1.15612884044335,0.292132621084682,1,-7.14672371966467
"ENSG00000285953",0.8,0.72,1.15612884044335,0.292132621084682,1,-7.14672371966467
"ENSG00000115145",0.9,0.76,1.15528089956797,0.2924535077375,1,-7.14765666018033
"ENSG00000137960",0.9,0.76,1.15528089956797,0.2924535077375,1,-7.14765666018033
"ENSG00000145016",0.9,0.76,1.15528089956797,0.2924535077375,1,-7.14765666018033
"ENSG00000186481",0.9,0.76,1.15528089956797,0.2924535077375,1,-7.14765666018033
"ENSG00000173960",-1.3,1.08,-1.15471048414072,0.292669539077712,1,-7.14828401223421
"ENSG00000235597",-1.3,1.08,-1.15471048414072,0.292669539077712,1,-7.14828401223421
"ENSG00000232023",-2.5,1.8,-1.15387336246797,0.292986824988307,1,-7.14920433761963
"ENSG00000235257",-2.5,1.8,-1.15387336246797,0.292986824988307,1,-7.14920433761963
"ENSG00000255872",1.2,1.48,1.15366513548988,0.293065792629734,1,-7.14943319529583
"ENSG00000164182",-1.5,2.2,-1.15289296614222,0.293358786890343,1,-7.15028164153488
"ENSG00000235979",3.1,2.44,1.15191285839469,0.293731040684971,1,-7.15135804912332
"ENSG00000149972",2.5,4.8,1.15137364271202,0.293936010890743,1,-7.15194999789777
"ENSG00000032742",-1.9,1.84,-1.15087594408769,0.294125307249924,1,-7.1524962135819
"ENSG00000123352",2.4,3.36,1.14999868954296,0.294459217431298,1,-7.15345862087833
"ENSG00000054690",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000056050",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000070610",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000088205",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000100983",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000131459",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000142794",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000143126",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000148225",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000150316",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000154727",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000168566",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000177954",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000182087",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000183513",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000184203",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000188033",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000197150",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000205129",-0.9,0.84,-1.14934682458687,0.294707545909725,1,-7.15417345918258
"ENSG00000219438",1.1,1.24,1.14930061642455,0.294725155696665,1,-7.15422412151908
"ENSG00000127952",-1.6,1.56,-1.14869797406774,0.294954902674138,1,-7.15488473640198
"ENSG00000123500",-1.9,1.24,-1.14786288293206,0.295273518115539,1,-7.15579979730301
"ENSG00000237877",-2.3,4.08,-1.14746902612201,0.29542388915448,1,-7.15623122379864
"ENSG00000177058",-2.2,3.12,-1.14701074575906,0.295598938352617,1,-7.1567331007074
"ENSG00000187079",2.8,6.72,1.14662763607446,0.295745342181522,1,-7.15715255807772
"ENSG00000133318",3.2,9.88,1.14641175974813,0.29582786555596,1,-7.15738887650243
"ENSG00000114279",22.1,39.24,1.14474387965822,0.296466107436891,1,-7.15921373946738
"ENSG00000226328",-1.9,1.44,-1.14428459386058,0.296642065680173,1,-7.15971595668653
"ENSG00000228061",2.5,2.6,1.14427527056124,0.296645638471827,1,-7.15972615014508
"ENSG00000078053",-2.7,6.52,-1.14424042942133,0.296658990305796,1,-7.1597642425988
"ENSG00000147687",-0.999999999999999,2.2,-1.14406725386381,0.296725362264817,1,-7.1599535676274
"ENSG00000160305",1.8,3.52,1.14377582019159,0.29683708672419,1,-7.16027213769097
"ENSG00000263001",-1.2,1.72,-1.1423749624117,0.297374619473985,1,-7.1618027117913
"ENSG00000168546",-0.8,0.88,-1.14125023430307,0.297806793349016,1,-7.16303072074674
"ENSG00000186814",-0.8,0.88,-1.14125023430307,0.297806793349016,1,-7.16303072074674
"ENSG00000166295",-2.8,2.28,-1.14115070014122,0.297845064704749,1,-7.16313935766391
"ENSG00000164144",-1.9,1.64,-1.1406220397191,0.298048406956395,1,-7.1637162645042
"ENSG00000181090",-2.2,2.92,-1.14006548040116,0.298262607158074,1,-7.16432343171577
"ENSG00000155897",-1.5,2.6,-1.13923485923696,0.298582526545906,1,-7.16522922873745
"ENSG00000088387",-1.1,2.16,-1.13922915068713,0.298584726237203,1,-7.16523545248177
"ENSG00000186001",-1.6,3.76,-1.1390854859127,0.298640089498135,1,-7.16539207637818
"ENSG00000103365",-1.6,1.96,-1.1379638154763,0.299072639873828,1,-7.16661449110816
"ENSG00000061936",-1.6,1.96,-1.1379638154763,0.299072639873829,1,-7.16661449110816
"ENSG00000162869",-1.1,3.96,-1.13758136067087,0.299220247247908,1,-7.16703112027218
"ENSG00000100083",-0.9,1.04,-1.13457293899132,0.300383488837175,1,-7.17030522834388
"ENSG00000137055",-0.9,1.04,-1.13457293899132,0.300383488837175,1,-7.17030522834388
"ENSG00000238083",-0.9,1.04,-1.13457293899132,0.300383488837175,1,-7.17030522834388
"ENSG00000272168",-0.9,1.04,-1.13457293899132,0.300383488837175,1,-7.17030522834388
"ENSG00000072803",-2.1,2.76,-1.13456810131386,0.300385362455492,1,-7.17031048877581
"ENSG00000003402",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000005238",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000009709",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000009790",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000012817",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000016602",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000023041",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000028277",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000058804",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000060558",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000063761",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000070010",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000073734",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000074276",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000075426",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000076003",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000083093",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000089234",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000090857",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000092621",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000099251",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000099338",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000099795",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000100258",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000100564",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000101928",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000102879",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000104490",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000105617",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000107951",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000108187",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000108828",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000109511",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000109854",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000111665",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000111669",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000112592",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000112977",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000113073",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000113108",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000114378",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000114450",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000114491",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000115520",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000116017",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000116117",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000117862",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000119616",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000121053",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000121440",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000121446",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000121851",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000122691",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000123358",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000123415",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000123600",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000124383",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000125447",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000125841",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000128203",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000129646",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000132199",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000132589",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000132740",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000133069",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000134086",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000135070",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000135637",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000136492",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000136546",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000136908",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000137054",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000137473",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000137720",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000139187",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000139278",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000139433",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000139725",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000140284",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000140406",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000140941",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000141933",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000142409",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000143633",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000143727",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000144199",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000149260",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000149932",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000151773",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000152661",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000153561",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000154721",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000157224",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000157895",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000158077",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000158234",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000158427",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000159210",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000159377",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000160570",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000162300",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000163161",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000163171",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000163517",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000163704",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000165985",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000166987",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000167548",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000167798",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000167840",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000167842",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000167889",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000168159",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000171953",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000172508",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000172748",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000173511",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000174013",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000174032",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000174442",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000174695",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000175220",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000175305",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000176723",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000178935",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000178996",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000180878",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000180974",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000181610",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000182318",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000182628",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000183091",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000183283",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000183785",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000183963",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000184434",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000184436",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000185133",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000186577",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000187792",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000188152",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000188760",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000188868",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000196109",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000196476",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000197355",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000197415",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000197785",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000197858",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000197978",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000198856",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000198885",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000203485",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000203706",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000203877",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000204010",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000204394",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000204463",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000205090",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000205929",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000206140",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000214176",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000214842",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000215424",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000218475",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000221838",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000223891",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000224063",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000224789",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000225057",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000225303",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000225619",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000225649",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000226281",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000227045",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000227279",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000227432",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000227681",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000228127",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000228599",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000229494",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000229960",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000230054",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000230237",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000230323",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000230415",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000230753",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000230805",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000231039",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000231148",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000231663",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000231826",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000231925",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000232234",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000232252",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000233044",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000233070",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000233562",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000233581",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000233587",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000234161",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000234527",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000235050",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000235361",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000235419",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000236653",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000237190",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000237324",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000238008",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000239388",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000239653",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000240137",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000242385",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000243144",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000244625",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000244757",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000245571",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000246308",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000247311",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000248268",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000248599",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000248643",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000248969",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000249776",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000250251",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000250742",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000250981",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000251011",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000251326",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000253103",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000253116",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000253133",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000253141",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000253613",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000253661",-1,0.4,-1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000253961",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000253978",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
"ENSG00000254083",1,0.4,1.13308842346672,0.300958900854397,1,-7.17191879615961
